day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source,duration_final,adjusted_duration,cost,effort,score
8/4/2025,8:00,1754319600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,8:00,1754319600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,9:00,1754323200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,533.0,api,533.0,852.8000000000001,20.97866666666667,3.0,8375.333333333334
8/4/2025,9:00,1754323200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,633.6,12.813600000000001,2.0,5238.360000000001
8/4/2025,9:00,1754323200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/4/2025,9:00,1754323200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/4/2025,10:00,1754326800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,520.0,api,520.0,832.0,20.701333333333334,3.0,8257.466666666667
8/4/2025,10:00,1754326800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,743.2,14.274933333333335,2.0,5859.426666666667
8/4/2025,10:00,1754326800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/4/2025,10:00,1754326800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/4/2025,11:00,1754330400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,540.0,api,540.0,864.0,21.128000000000004,3.0,8438.800000000001
8/4/2025,11:00,1754330400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,743.2,14.274933333333335,2.0,5859.426666666667
8/4/2025,11:00,1754330400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/4/2025,11:00,1754330400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/4/2025,12:00,1754334000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,569.0,api,569.0,569.0,17.194666666666667,3.0,6767.133333333333
8/4/2025,12:00,1754334000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/4/2025,12:00,1754334000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,12:00,1754334000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,13:00,1754337600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,550.0,api,550.0,550.0,16.941333333333333,3.0,6659.466666666666
8/4/2025,13:00,1754337600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/4/2025,13:00,1754337600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,13:00,1754337600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,14:00,1754341200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,549.0,api,549.0,549.0,16.928,3.0,6653.8
8/4/2025,14:00,1754341200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/4/2025,14:00,1754341200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,14:00,1754341200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,15:00,1754344800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,543.0,api,543.0,543.0,16.848000000000003,3.0,6619.800000000001
8/4/2025,15:00,1754344800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/4/2025,15:00,1754344800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,15:00,1754344800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,16:00,1754348400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,575.0,api,575.0,575.0,17.27466666666667,3.0,6801.133333333334
8/4/2025,16:00,1754348400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,792.0,14.925600000000001,2.0,6135.96
8/4/2025,16:00,1754348400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,16:00,1754348400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,17:00,1754352000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,621.0,api,621.0,621.0,17.888,3.0,7061.8
8/4/2025,17:00,1754352000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,807,,api,807.0,807.0,15.1256,2.0,6220.96
8/4/2025,17:00,1754352000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,17:00,1754352000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,18:00,1754355600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,585.0,api,585.0,585.0,17.408,3.0,6857.8
8/4/2025,18:00,1754355600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,807,,api,807.0,807.0,15.1256,2.0,6220.96
8/4/2025,18:00,1754355600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,18:00,1754355600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,19:00,1754359200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,494.0,api,494.0,494.0,16.194666666666667,3.0,6342.133333333333
8/4/2025,19:00,1754359200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/4/2025,19:00,1754359200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,19:00,1754359200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,20:00,1754362800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,490.0,api,490.0,490.0,16.141333333333332,3.0,6319.466666666666
8/4/2025,20:00,1754362800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,760,,api,760.0,760.0,14.498933333333333,2.0,5954.626666666667
8/4/2025,20:00,1754362800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,20:00,1754362800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,21:00,1754366400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,481.0,api,481.0,481.0,16.021333333333335,3.0,6268.466666666667
8/4/2025,21:00,1754366400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,1981,887,,api,887.0,887.0,15.911466666666668,2.0,6576.013333333333
8/4/2025,21:00,1754366400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,21:00,1754366400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/4/2025,22:00,1754370000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,453.0,api,453.0,453.0,15.648,3.0,6109.8
8/4/2025,22:00,1754370000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,760,,api,760.0,760.0,14.498933333333333,2.0,5954.626666666667
8/4/2025,22:00,1754370000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/4/2025,22:00,1754370000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,6:00,1754398800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,413.0,api,413.0,413.0,15.114666666666668,3.0,5883.133333333334
8/5/2025,6:00,1754398800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,1981,931,,api,931.0,931.0,16.498133333333335,2.0,6825.346666666667
8/5/2025,6:00,1754398800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,6:00,1754398800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,7:00,1754402400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,481.0,api,481.0,481.0,16.021333333333335,3.0,6268.466666666667
8/5/2025,7:00,1754402400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/5/2025,7:00,1754402400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,7:00,1754402400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,8:00,1754406000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,517.0,api,517.0,517.0,16.501333333333335,3.0,6472.466666666667
8/5/2025,8:00,1754406000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,792.0,14.925600000000001,2.0,6135.96
8/5/2025,8:00,1754406000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,8:00,1754406000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,9:00,1754409600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,551.0,api,551.0,881.6,21.362666666666666,3.0,8538.533333333333
8/5/2025,9:00,1754409600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,633.6,12.813600000000001,2.0,5238.360000000001
8/5/2025,9:00,1754409600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/5/2025,9:00,1754409600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/5/2025,10:00,1754413200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,528.0,api,528.0,844.8000000000001,20.872000000000003,3.0,8330.000000000002
8/5/2025,10:00,1754413200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,743.2,14.274933333333335,2.0,5859.426666666667
8/5/2025,10:00,1754413200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/5/2025,10:00,1754413200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/5/2025,11:00,1754416800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,557.0,api,557.0,891.2,21.490666666666666,3.0,8592.933333333332
8/5/2025,11:00,1754416800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,743.2,14.274933333333335,2.0,5859.426666666667
8/5/2025,11:00,1754416800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,925.9200000000001,0.0,0.0,925.9200000000001
8/5/2025,11:00,1754416800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,352.8,0.0,4.0,592.8
8/5/2025,12:00,1754420400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,551.0,api,551.0,551.0,16.954666666666668,3.0,6665.133333333334
8/5/2025,12:00,1754420400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/5/2025,12:00,1754420400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,12:00,1754420400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,13:00,1754424000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,550.0,api,550.0,550.0,16.941333333333333,3.0,6659.466666666666
8/5/2025,13:00,1754424000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/5/2025,13:00,1754424000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,13:00,1754424000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,14:00,1754427600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,559.0,api,559.0,559.0,17.061333333333334,3.0,6710.466666666667
8/5/2025,14:00,1754427600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/5/2025,14:00,1754427600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,14:00,1754427600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,15:00,1754431200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,600.0,api,600.0,600.0,17.608,3.0,6942.8
8/5/2025,15:00,1754431200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,929,,api,929.0,929.0,16.752266666666667,2.0,6912.293333333334
8/5/2025,15:00,1754431200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,15:00,1754431200,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,16:00,1754434800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,650.0,api,650.0,650.0,18.27466666666667,3.0,7226.133333333334
8/5/2025,16:00,1754434800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,792,,api,792.0,792.0,14.925600000000001,2.0,6135.96
8/5/2025,16:00,1754434800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,16:00,1754434800,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,17:00,1754438400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,740.0,api,740.0,740.0,19.474666666666668,3.0,7736.133333333334
8/5/2025,17:00,1754438400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,807,,api,807.0,807.0,15.1256,2.0,6220.96
8/5/2025,17:00,1754438400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,17:00,1754438400,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,18:00,1754442000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,543,664.0,api,664.0,664.0,18.461333333333332,3.0,7305.466666666666
8/5/2025,18:00,1754442000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,transit,2332,807,,api,807.0,807.0,15.1256,2.0,6220.96
8/5/2025,18:00,1754442000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,walking,1505,1286,,api,1286.0,1157.4,0.0,0.0,1157.4
8/5/2025,18:00,1754442000,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,bicycling,1757,490,,api,490.0,441.0,0.0,4.0,681.0
8/5/2025,19:00,1754445600,Space Needle,47.620475865973454,-122.3492266,Westlake Park,47.61094900589339,-122.3370206,driving,2010,540,513.0,api,513.0,513.0,16.448,3.0,6449.8
